Fecha,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posc,Mín,Gls.,Ass,TP,TPint,Dis,DaP,TA,TR,Fls,FR,PA,Pcz,TklG,Int,GC,Penal ejecutado,Penal concedido,Informe del partido,jugador_id,Toques,Tkl,Bloqueos,xG,npxG,xAG,ACT,ACG,Cmp,Int.,% Cmp,PrgP,Transportes,PrgC,Att,Succ,Gls_90,Año,Mes,DiaSemana,resultado_tipo,goles_favor,goles_contra,victoria_penales,derrota_penales,resultado_numerico,diferencia_goles,Rendimiento,Rendimiento_normalizado
2025-01-26,Dom,Premier League,Semana 23 de partido,Local,D 1–2,Crystal Palace,Brentford,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,43.0,5.0,2.0,0.0,0.0,0.3,2.0,1.0,20.0,33.0,60.6,1.0,15.0,0.0,0.0,0.0,0.0,2025.0,1.0,6.0,D,1.0,2.0,0,0,-1.0,-1.0,13.9,0.21028744326777607
2025-02-02,Dom,Premier League,Semana 24 de partido,Visitante,V 2–0,Crystal Palace,Manchester Utd,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,57.0,4.0,1.0,0.1,0.1,0.6,1.0,1.0,29.0,40.0,72.5,3.0,12.0,1.0,2.0,1.0,0.0,2025.0,2.0,6.0,V,2.0,0.0,0,0,1.0,2.0,16.7,0.25264750378214823
2025-02-10,Lun,FA Cup,Cuarta ronda propiamente dicha,Visitante,V 2–0,Crystal Palace,Doncaster,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",89.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,54.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,40.0,71.0,2.0,21.0,1.0,1.0,0.0,1.0112359550561798,2025.0,2.0,0.0,V,2.0,0.0,0,0,1.0,2.0,16.4,0.24810892586989405
2025-02-15,Sáb,Premier League,Semana 25 de partido,Local,D 1–2,Crystal Palace,Everton,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,69.0,2.0,0.0,0.1,0.1,0.0,3.0,0.0,44.0,57.0,77.2,3.0,28.0,2.0,1.0,1.0,0.0,2025.0,2.0,5.0,D,1.0,2.0,0,0,-1.0,-1.0,22.699999999999996,0.3434190620272314
2025-02-22,Sáb,Premier League,Semana 26 de partido,Visitante,V 2–0,Crystal Palace,Fulham,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,47.0,1.0,1.0,0.1,0.1,0.0,1.0,1.0,19.0,32.0,59.4,1.0,17.0,1.0,3.0,2.0,1.0,2025.0,2.0,5.0,V,2.0,0.0,0,0,1.0,2.0,12.1,0.18305597579425112
2025-02-25,Mar,Premier League,Semana 27 de partido,Local,V 4–1,Crystal Palace,Aston Villa,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,45.0,2.0,3.0,0.0,0.0,0.2,2.0,1.0,21.0,32.0,65.6,0.0,15.0,3.0,0.0,0.0,0.0,2025.0,2.0,1.0,V,4.0,1.0,0,0,1.0,3.0,13.1,0.1981845688350983
2025-03-01,Sáb,FA Cup,Quinta ronda propiamente dicha,Local,V 3–1,Crystal Palace,Millwall,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",89.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,54.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,40.0,71.0,2.0,21.0,1.0,1.0,0.0,1.0112359550561798,2025.0,3.0,5.0,V,3.0,1.0,0,0,1.0,2.0,16.4,0.24810892586989405
NaN,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,54.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,40.0,71.0,2.0,21.0,1.0,1.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,16.4,0.24810892586989405
2025-03-08,Sáb,Premier League,Semana 28 de partido,Local,V 1–0,Crystal Palace,Ipswich Town,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,77.0,2.0,0.0,0.4,0.4,0.0,4.0,0.0,48.0,61.0,78.7,3.0,32.0,1.0,2.0,1.0,0.0,2025.0,3.0,5.0,V,1.0,0.0,0,0,1.0,1.0,24.1,0.36459909228441756
2025-03-20,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 1–2,co Colombia,br Brazil,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,54.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,40.0,71.0,2.0,21.0,1.0,1.0,0.0,0.0,2025.0,3.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,16.4,0.24810892586989405
2025-03-25,Mar,WCQ,WCQ — CONMEBOL (M),Local,E 2–2,co Colombia,py Paraguay,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,54.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,40.0,71.0,2.0,21.0,1.0,1.0,0.0,0.0,2025.0,3.0,1.0,E,2.0,2.0,0,0,0.0,0.0,16.4,0.24810892586989405
2025-03-29,Sáb,FA Cup,Cuartos de final,Visitante,V 3–0,Crystal Palace,Fulham,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,54.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,40.0,71.0,2.0,21.0,1.0,1.0,0.0,0.0,2025.0,3.0,5.0,V,3.0,0.0,0,0,1.0,3.0,16.4,0.24810892586989405
2025-04-02,Mié,Premier League,Semana 30 de partido,Visitante,E 1–1,Crystal Palace,Southampton,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,4.0,23.0,1.0,1.0,0.0,0.0,2025.0,4.0,2.0,E,1.0,1.0,0,0,0.0,0.0,14.1,0.2133131618759455
2025-04-05,Sáb,Premier League,Semana 31 de partido,Local,V 2–1,Crystal Palace,Brighton,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,48.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,36.0,83.3,1.0,16.0,4.0,1.0,0.0,1.0,2025.0,4.0,5.0,V,2.0,1.0,0,0,1.0,1.0,15.8,0.23903177004538576
2025-04-12,Sáb,Premier League,Semana 32 de partido,Visitante,D 2–5,Crystal Palace,Manchester City,Sí,"RB,WB,RB,WB,DM,RM,RB,RM,RW,WB,WB,AM,Posc,WB,CB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Informe del partido,daniel muñoz,49.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,25.0,35.0,71.4,4.0,22.0,3.0,2.0,1.0,0.0,2025.0,4.0,5.0,D,2.0,5.0,0,0,-1.0,-3.0,14.799999999999999,0.22390317700453854
2024-07-02,Mar,Copa América,Etapa de grupo,Neutral,E 1–1,co Colombia,br Brazil,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,7.0,1.0,E,1.0,1.0,0,0,0.0,0.0,31.799999999999997,0.4810892586989409
2024-07-06,Sáb,Copa América,Cuartos de final,Neutral,V 5–0,co Colombia,pa Panama,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,7.0,5.0,V,5.0,0.0,0,0,1.0,5.0,31.799999999999997,0.4810892586989409
2024-07-10,Mié,Copa América,Semifinales,Neutral,V 1–0,co Colombia,uy Uruguay,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,7.0,2.0,V,1.0,0.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2024-07-14,Dom,Copa América,Final,Neutral,D 0–1,co Colombia,ar Argentina,Sí,CB,120.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,7.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,31.799999999999997,0.4810892586989409
2024-08-09,Vie,Süper Lig,Semana 1 de partido,Local,V 2–1,Galatasaray,Hatayspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,8.0,4.0,V,2.0,1.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2024-09-14,Sáb,Süper Lig,Semana 5 de partido,Local,V 5–0,Galatasaray,Rizespor,Sí,CB,66.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,1.3636363636363635,2024.0,9.0,5.0,V,5.0,0.0,0,0,1.0,5.0,31.799999999999997,0.4810892586989409
2024-09-17,Mar,Süper Lig,Semana 3 de partido,Local,V 3–1,Galatasaray,Gaziantep FK,Sí,CB,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,9.0,1.0,V,3.0,1.0,0,0,1.0,2.0,31.799999999999997,0.4810892586989409
2024-09-21,Sáb,Süper Lig,Semana 6 de partido,Visitante,V 3–1,Galatasaray,Fenerbahçe,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,9.0,5.0,V,3.0,1.0,0,0,1.0,2.0,31.799999999999997,0.4810892586989409
2024-09-25,Mié,Europa Lg,Fase de liga,Local,V 3–1,tr Galatasaray,gr PAOK,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,68.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,56.0,80.4,4.0,38.0,0.0,1.0,0.0,0.0,2024.0,9.0,2.0,V,3.0,1.0,0,0,1.0,2.0,26.3,0.3978819969742814
2024-10-03,Jue,Europa Lg,Fase de liga,Visitante,E 2–2,tr Galatasaray,lv FK Rīgas FS,Sí,CB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,145.0,5.0,1.0,0.0,0.0,0.5,1.0,1.0,124.0,132.0,93.9,14.0,93.0,1.0,0.0,0.0,0.0,2024.0,10.0,3.0,E,2.0,2.0,0,0,0.0,0.0,66.10000000000001,1.0
2024-10-06,Dom,Süper Lig,Semana 8 de partido,Local,V 1–0,Galatasaray,Alanyaspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,10.0,6.0,V,1.0,0.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2024-10-15,Mar,WCQ,WCQ — CONMEBOL (M),Local,V 4–0,co Colombia,cl Chile,Sí,CB,90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,1.0,2024.0,10.0,1.0,V,4.0,0.0,0,0,1.0,4.0,31.799999999999997,0.4810892586989409
2024-10-19,Sáb,Süper Lig,Semana 9 de partido,Visitante,V 3–0,Galatasaray,Antalyaspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,10.0,5.0,V,3.0,0.0,0,0,1.0,3.0,31.799999999999997,0.4810892586989409
2024-10-23,Mié,Europa Lg,Fase de liga,Local,V 4–3,tr Galatasaray,se Elfsborg,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,106.0,4.0,5.0,0.3,0.3,0.0,1.0,0.0,77.0,86.0,89.5,5.0,66.0,0.0,1.0,1.0,0.0,2024.0,10.0,2.0,V,4.0,3.0,0,0,1.0,1.0,43.4,0.6565809379727684
2024-10-28,Lun,Süper Lig,Semana 10 de partido,Local,V 2–1,Galatasaray,Beşiktaş,Sí,CB,90.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,1.0,2024.0,10.0,0.0,V,2.0,1.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2024-11-07,Jue,Europa Lg,Fase de liga,Local,V 3–2,tr Galatasaray,eng Tottenham,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,55.0,6.0,0.0,0.0,0.0,0.2,3.0,0.0,38.0,47.0,80.9,5.0,35.0,0.0,3.0,2.0,0.0,2024.0,11.0,3.0,V,3.0,2.0,0,0,1.0,1.0,23.5,0.3555219364599092
2024-11-10,Dom,Süper Lig,Semana 12 de partido,Local,V 3–2,Galatasaray,Samsunspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,11.0,6.0,V,3.0,2.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2024-11-15,Vie,WCQ,WCQ — CONMEBOL (M),Visitante,D 2–3,co Colombia,uy Uruguay,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,11.0,4.0,D,2.0,3.0,0,0,-1.0,-1.0,31.799999999999997,0.4810892586989409
2024-11-19,Mar,WCQ,WCQ — CONMEBOL (M),Local,D 0–1,co Colombia,ec Ecuador,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,11.0,1.0,D,0.0,1.0,0,0,-1.0,-1.0,31.799999999999997,0.4810892586989409
2024-11-28,Jue,Europa Lg,Fase de liga,Visitante,E 1–1,tr Galatasaray,nl AZ Alkmaar,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,110.0,6.0,2.0,0.0,0.0,0.0,2.0,1.0,77.0,93.0,82.8,17.0,61.0,1.0,1.0,0.0,0.0,2024.0,11.0,3.0,E,1.0,1.0,0,0,0.0,0.0,45.5,0.6883509833585476
2024-12-01,Dom,Süper Lig,Semana 14 de partido,Local,E 2–2,Galatasaray,Eyüpspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,12.0,6.0,E,2.0,2.0,0,0,0.0,0.0,31.799999999999997,0.4810892586989409
2024-12-08,Dom,Süper Lig,Semana 15 de partido,Visitante,V 3–2,Galatasaray,Sivasspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,12.0,6.0,V,3.0,2.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2024-12-12,Jue,Europa Lg,Fase de liga,Visitante,E 2–2,tr Galatasaray,se Malmö,Sí,CB,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,22.0,81.8,1.0,17.0,0.0,0.0,0.0,0.0,2024.0,12.0,3.0,E,2.0,2.0,0,0,0.0,0.0,11.0,0.1664145234493192
2024-12-22,Dom,Süper Lig,Semana 17 de partido,Visitante,V 5–1,Galatasaray,Kayserispor,Sí,CB,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2024.0,12.0,6.0,V,5.0,1.0,0,0,1.0,4.0,31.799999999999997,0.4810892586989409
2025-01-04,Sáb,Süper Lig,Semana 18 de partido,Local,V 2–1,Galatasaray,Göztepe,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,1.0,5.0,V,2.0,1.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2025-01-12,Dom,Süper Lig,Semana 19 de partido,Visitante,V 2–1,Galatasaray,Başakşehir,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,1.0,6.0,V,2.0,1.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2025-01-17,Vie,Süper Lig,Semana 20 de partido,Visitante,E 1–1,Galatasaray,Hatayspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,1.0,4.0,E,1.0,1.0,0,0,0.0,0.0,31.799999999999997,0.4810892586989409
2025-01-21,Mar,Europa Lg,Fase de liga,Local,E 3–3,tr Galatasaray,ua Dynamo Kyiv,Sí,CB,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,54.0,3.0,2.0,0.1,0.1,0.0,0.0,0.0,34.0,42.0,81.0,3.0,31.0,0.0,1.0,1.0,1.0,2025.0,1.0,1.0,E,3.0,3.0,0,0,0.0,0.0,20.700000000000003,0.31316187594553707
2025-01-25,Sáb,Süper Lig,Semana 21 de partido,Local,V 1–0,Galatasaray,Konyaspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,1.0,5.0,V,1.0,0.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2025-01-30,Jue,Europa Lg,Fase de liga,Visitante,D 1–2,tr Galatasaray,nl Ajax,Sí,CB,88.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,73.0,1.0,0.0,0.1,0.1,0.0,3.0,0.0,56.0,60.0,93.3,6.0,50.0,0.0,1.0,1.0,0.0,2025.0,1.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,29.5,0.4462934947049924
2025-02-03,Lun,Süper Lig,Semana 22 de partido,Visitante,V 1–0,Galatasaray,Gaziantep FK,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,2.0,0.0,V,1.0,0.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2025-02-09,Dom,Süper Lig,Semana 23 de partido,Local,V 3–0,Galatasaray,Adana Demirspor,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,2.0,6.0,V,3.0,0.0,0,0,1.0,3.0,31.799999999999997,0.4810892586989409
2025-02-17,Lun,Süper Lig,Semana 24 de partido,Visitante,V 2–1,Galatasaray,Rizespor,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,78.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,65.0,84.0,6.0,47.0,0.0,0.0,0.0,0.0,2025.0,2.0,0.0,V,2.0,1.0,0,0,1.0,1.0,31.799999999999997,0.4810892586989409
2025-02-20,Jue,Europa Lg,Playoffs de la fase eliminatoria,Local,E 2–2,tr Galatasaray,nl AZ Alkmaar,Sí,CB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,davinson sánchez,62.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,53.0,79.2,4.0,37.0,3.0,0.0,0.0,0.0,2025.0,2.0,3.0,E,2.0,2.0,0,0,0.0,0.0,25.1,0.37972768532526474
